EVACode,UICCode,code,ingangsDatum,heeftFaciliteiten,heeftReisassistentie,heeftVertrektijden,land,lat,lng,radius,naderenRadius,namen,synoniemen,nearbyMeLocationId,sporen,stationType,cdCode
8400728,8400728,ZDK,2011-05-01,True,True,True,NL,52.4566650390625,4.82027769088745,200,1200,"{'lang': 'Zaandam Kogerveld', 'middel': 'Kogerveld', 'kort': 'Kogerveld'}",[],"{'value': 'ZDK', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,728.0
8400731,8400731,ZD,2011-05-01,True,True,True,NL,52.4388885498047,4.81361103057861,525,1200,"{'lang': 'Zaandam', 'middel': 'Zaandam', 'kort': 'Zaandam'}",[],"{'value': 'ZD', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '4'}, {'spoorNummer': '5'}]",KNOOPPUNT_INTERCITY_STATION,731.0
8400732,8400732,ZBM,1990-01-01,True,True,True,NL,51.8088874816895,5.26333332061768,200,1200,"{'lang': 'Zaltbommel', 'middel': 'Zaltbommel', 'kort': 'Zaltbommel'}",[],"{'value': 'ZBM', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,732.0
8400733,8400733,ZVT,2015-03-18,True,True,True,NL,52.3752784729004,4.53277778625488,200,1200,"{'lang': 'Zandvoort aan Zee', 'middel': 'Zandvoort', 'kort': 'Zandvoort'}",[],"{'value': 'ZVT', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,733.0
8400734,8400734,ZA,2020-05-13,True,True,True,NL,51.920056,5.7228408,200,1200,"{'lang': 'Zetten-Andelst', 'middel': 'Zetten-Andelst', 'kort': 'Zetten-And'}",[],"{'value': 'ZA', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,734.0
8400735,8400735,ZV,2021-12-01,True,True,True,NL,51.9230537414551,6.07194423675537,260,800,"{'lang': 'Zevenaar', 'middel': 'Zevenaar', 'kort': 'Zevenaar'}",[],"{'value': 'ZV', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",KNOOPPUNT_STOPTREIN_STATION,735.0
8400737,8400737,ZVB,2011-05-01,True,True,True,NL,51.64042,4.60904,200,1200,"{'lang': 'Zevenbergen', 'middel': 'Zevenbergen', 'kort': 'Zevenbergn'}",[],"{'value': 'ZVB', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,737.0
8400740,8400740,ZTMO,2011-05-01,True,True,True,NL,52.0463905334473,4.49277782440186,200,1200,"{'lang': 'Zoetermeer Oost', 'middel': 'Zoetermeer Oost', 'kort': 'Zoetermr O'}",[],"{'value': 'ZTMO', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,740.0
8400741,8400741,ZTM,2011-05-01,True,True,True,NL,52.0475006103516,4.47722244262695,200,1200,"{'lang': 'Zoetermeer', 'middel': 'Zoetermeer', 'kort': 'Zoetermeer'}",[],"{'value': 'ZTM', 'type': 'stationV2'}","[{'spoorNummer': '3'}, {'spoorNummer': '4'}]",KNOOPPUNT_STOPTREIN_STATION,741.0
8400742,8400742,ZB,2020-09-01,True,True,True,NL,53.1596122800056,6.8679141998291,200,1200,"{'lang': 'Zuidbroek', 'middel': 'Zuidbroek', 'kort': 'Zuidbroek'}",[],"{'value': 'ZB', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",KNOOPPUNT_STOPTREIN_STATION,742.0
8400743,8400743,ZH,2020-09-01,True,True,True,NL,53.2486292,6.4062361,200,1200,"{'lang': 'Zuidhorn', 'middel': 'Zuidhorn', 'kort': 'Zuidhorn'}",[],"{'value': 'ZH', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",STOPTREIN_STATION,743.0
8400744,8400744,ZP,2014-04-02,True,True,True,NL,52.1452789306641,6.19416666030884,525,1200,"{'lang': 'Zutphen', 'middel': 'Zutphen', 'kort': 'Zutphen'}",[],"{'value': 'ZP', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '1a'}, {'spoorNummer': '1b'}, {'spoorNummer': '2'}, {'spoorNummer': '2a'}, {'spoorNummer': '2b'}, {'spoorNummer': '3'}]",KNOOPPUNT_INTERCITY_STATION,744.0
8400745,8400745,DWE,2020-09-01,True,True,True,NL,53.24817,6.03463,200,1200,"{'lang': 'De Westereen', 'middel': 'De Westereen', 'kort': 'Westereen'}",[],"{'value': 'DWE', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,745.0
8400746,8400746,ZLSH,2020-05-13,True,True,True,NL,52.52764,6.05146,200,1200,"{'lang': 'Zwolle Stadshagen', 'middel': 'Stadshagen', 'kort': 'Stadshagen'}",[],"{'value': 'ZLSH', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,746.0
8400747,8400747,ZL,2023-12-10,True,True,True,NL,52.5047225952148,6.09194421768188,525,1200,"{'lang': 'Zwolle', 'middel': 'Zwolle', 'kort': 'Zwolle'}",[],"{'value': 'ZL', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '1a'}, {'spoorNummer': '1b'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}, {'spoorNummer': '5'}, {'spoorNummer': '6'}, {'spoorNummer': '7'}, {'spoorNummer': '8'}, {'spoorNummer': '9'}, {'spoorNummer': '10'}, {'spoorNummer': '12'}, {'spoorNummer': '13'}, {'spoorNummer': '14'}, {'spoorNummer': '15'}, {'spoorNummer': '16'}]",KNOOPPUNT_INTERCITY_STATION,747.0
8400752,8400752,ZWD,2011-05-01,True,True,True,NL,51.814998626709,4.64166688919067,200,1200,"{'lang': 'Zwijndrecht', 'middel': 'Zwijndrecht', 'kort': 'Zwijndrcht'}",[],"{'value': 'ZWD', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",STOPTREIN_STATION,752.0
8500010,8500010,BASELS,2018-12-16,True,False,True,CH,47.5474,7.58956,0,0,"{'lang': 'Basel SBB', 'middel': 'Basel SBB', 'kort': 'Basel SBB'}",[],"{'value': 'BASELS', 'type': 'stationV2'}",[],MEGA_STATION,
8503000,8503000,ZUE,2018-12-16,True,False,True,CH,47.37819,8.5392,0,0,"{'lang': 'Zürich HB', 'middel': 'Zürich HB', 'kort': 'Zürich HB'}",['Zurich'],"{'value': 'ZUE', 'type': 'stationV2'}",[],INTERCITY_STATION,
8503504,8503504,BADENZ,2018-12-16,True,False,True,CH,47.47638,8.30772,0,0,"{'lang': 'Baden (CH)', 'middel': 'Baden (CH)', 'kort': 'Baden (CH)'}",[],"{'value': 'BADENZ', 'type': 'stationV2'}",[],STOPTREIN_STATION,
8601979,8600611,RINGS,2024-03-22,True,False,True,DK,55.609444,13.000833,0,0,"{'lang': 'Ringsted', 'middel': 'Ringsted', 'kort': 'Ringsted'}",[],"{'value': 'RINGS', 'type': 'stationV2'}",[],INTERCITY_STATION,
8601242,8600858,ODENS,2022-05-28,True,False,True,DK,55.63,12.649167,0,0,"{'lang': 'Odens', 'middel': 'Odens', 'kort': 'Odens'}",[],"{'value': 'ODENS', 'type': 'stationV2'}",[],INTERCITY_STATION,
8704949,8722326,LILLEE,2018-12-16,True,False,True,F,50.639444,3.074722,0,0,"{'lang': 'Lille Europe', 'middel': 'Lille Europe', 'kort': 'Lille E.'}",[],"{'value': 'LILLEE', 'type': 'stationV2'}",[],INTERCITY_STATION,
8700014,8727100,PARIS,2018-12-16,True,False,True,F,48.87977,2.35575,0,0,"{'lang': 'Paris-Nord', 'middel': 'Paris-Nord', 'kort': 'Paris-Nord'}",['Parijs'],"{'value': 'PARIS', 'type': 'stationV2'}",[],MEGA_STATION,
8704997,8727149,ACDG,2018-12-16,True,False,True,F,49.004048,2.571133,0,0,"{'lang': 'Airport Charles de Gaulle', 'middel': 'Airport deGaulle', 'kort': 'Airport dG'}",[],"{'value': 'ACDG', 'type': 'stationV2'}",[],KNOOPPUNT_INTERCITY_STATION,
8704918,8731896,AVTGV,2018-12-16,True,False,True,F,43.92194,4.78604,0,0,"{'lang': 'Avignon TGV', 'middel': 'Avignon TGV', 'kort': 'Avignon'}",[],"{'value': 'AVTGV', 'type': 'stationV2'}",[],MEGA_STATION,
8704980,8731901,AIXTGV,2018-12-16,True,False,True,F,43.5228190773429,5.44531345367431,0,0,"{'lang': 'Aix-en-Provence TGV', 'middel': 'Aix-en-Provence', 'kort': 'Aix-en-Pro'}",[],"{'value': 'AIXTGV', 'type': 'stationV2'}",[],INTERCITY_STATION,
8704948,8738264,MARNE,2018-12-16,True,False,True,F,48.86826,2.78218,0,0,"{'lang': 'Marne-la-Vallée-Chessy', 'middel': 'Marne-la-Vallée', 'kort': 'Marne-la-V'}",['Disneyland Parijs'],"{'value': 'MARNE', 'type': 'stationV2'}",[],STOPTREIN_STATION,
8700055,8774100,CHAMB,2018-12-16,True,False,True,F,45.57127,5.91953,0,0,"{'lang': 'Chambéry', 'middel': 'Chambéry', 'kort': 'Chambéry'}",[],"{'value': 'CHAMB', 'type': 'stationV2'}",[],INTERCITY_STATION,
8700128,8774164,ALBERT,2018-12-16,True,False,True,F,45.67302,6.38306,0,0,"{'lang': 'Albertville', 'middel': 'Albertville', 'kort': 'Albertv.'}",[],"{'value': 'ALBERT', 'type': 'stationV2'}",[],INTERCITY_STATION,
8700129,8774172,MOUT,2018-12-16,True,False,True,F,45.48664,6.53105,0,0,"{'lang': 'Moutiers-Salins-Brides', 'middel': 'Moutiers-Salins', 'kort': 'Moutiers-S'}",[],"{'value': 'MOUT', 'type': 'stationV2'}",[],STOPTREIN_STATION,
8700431,8774176,AIME,2018-12-16,True,False,True,F,45.55438,6.64869,0,0,"{'lang': 'Aime-la-Plagne', 'middel': 'Aime-la-Plagne', 'kort': 'Aime-la-Pl'}",[],"{'value': 'AIME', 'type': 'stationV2'}",[],INTERCITY_STATION,
8700444,8774177,LANDRY,2018-12-16,True,False,True,F,45.57414,6.73378,0,0,"{'lang': 'Landry', 'middel': 'Landry', 'kort': 'Landry'}",[],"{'value': 'LANDRY', 'type': 'stationV2'}",[],INTERCITY_STATION,
8700130,8774179,BOURG,2018-12-16,True,False,True,F,45.61918,6.77167,0,0,"{'lang': 'Bourg-St-Maurice', 'middel': 'Bourg-St-Maurice', 'kort': 'Bourg-StM'}",[],"{'value': 'BOURG', 'type': 'stationV2'}",[],INTERCITY_STATION,
8700074,8775100,MARS,2018-12-16,True,False,True,F,43.30381,5.38195,0,0,"{'lang': 'Marseille-St-Charles', 'middel': 'Marseille-St-C', 'kort': 'Marseille'}",[],"{'value': 'MARS', 'type': 'stationV2'}",[],INTERCITY_STATION,
8704943,8776302,VALTGV,2018-12-16,True,False,True,F,44.9278,4.89321,0,0,"{'lang': 'Valence TGV', 'middel': 'Valence TGV', 'kort': 'ValenceTGV'}",[],"{'value': 'VALTGV', 'type': 'stationV2'}",[],STOPTREIN_STATION,
